Neighborhood,Overall Qual,Year Built,Garage Area,TotalFullBath,Exter Qual,Kitchen Qual,Gr Liv Area,Foundation,Total Bsmt SF,Total Bath,Overall,Exter,Surface_sup,Renovation,Surface_sup_ext,Bsmt,Saleprice_m2_quartier,1st Flr SF,Full Bath,SalePrice,Garage,Renovation,Saleprice_med_quartier,Saleprice_mean_quartier
NAmes,4,1957,352.0,1,6,TA,907,CBlock,907.0,1.0,10,12,1259.0,65,0,14.0,119.55,907,1,109008,12.0,65,140000.0,145097
NAmes,4,1956,283.0,1,6,TA,952,CBlock,952.0,1.0,11,12,1235.0,66,0,14.0,119.55,952,1,135750,12.0,66,140000.0,145097
NAmes,5,1963,525.0,3,6,TA,1128,CBlock,1120.0,3.0,11,14,1645.0,59,123,16.0,119.55,1128,2,155000,12.0,59,140000.0,145097
NAmes,6,1964,576.0,2,6,TA,1425,CBlock,1425.0,2.0,11,12,2001.0,58,0,14.0,119.55,1425,2,180500,12.0,58,140000.0,145097
NAmes,6,1966,490.0,2,6,TA,1165,CBlock,1127.0,2.5,13,12,1617.0,56,0,20.0,119.55,1165,1,174900,16.0,56,140000.0,145097
NAmes,6,1965,384.0,2,6,TA,1136,CBlock,1136.0,2.0,12,12,1520.0,57,0,14.0,119.55,1136,1,140000,12.0,57,140000.0,145097
NAmes,6,1964,504.0,2,6,TA,1092,CBlock,1092.0,2.0,13,12,1596.0,58,0,16.0,119.55,1092,1,145000,14.0,58,140000.0,145097
NAmes,5,1965,502.0,2,6,Gd,1265,PConc,1219.0,2.5,13,14,1721.0,23,0,20.0,119.55,1265,2,179900,12.0,23,140000.0,145097
NAmes,6,1964,520.0,2,6,TA,1350,CBlock,1248.0,2.5,11,12,1768.0,58,0,20.0,119.55,1350,1,168500,12.0,58,140000.0,145097
NAmes,5,1961,451.0,2,6,TA,1114,CBlock,1114.0,2.0,10,14,1565.0,61,164,14.0,119.55,1114,1,140000,12.0,61,140000.0,145097
NAmes,5,1959,312.0,2,8,Gd,1053,CBlock,1053.0,2.5,12,14,1365.0,16,0,14.0,119.55,1053,1,145500,12.0,16,140000.0,145097
NAmes,6,1959,528.0,1,8,Gd,1252,CBlock,1252.0,1.0,12,14,1780.0,63,0,14.0,119.55,1252,1,142000,12.0,63,140000.0,145097
NAmes,4,1960,312.0,2,6,TA,1100,PConc,1100.0,2.0,9,12,1412.0,62,0,14.0,119.55,1100,1,141000,12.0,62,140000.0,145097
NAmes,5,1960,264.0,2,6,Gd,1118,CBlock,1118.0,2.0,12,12,1382.0,22,0,14.0,119.55,1118,1,153000,12.0,22,140000.0,145097
NAmes,5,1960,450.0,2,4,Gd,1496,CBlock,1296.0,2.0,11,8,1746.0,62,0,14.0,119.55,1496,2,141500,12.0,62,140000.0,145097
NAmes,6,1950,288.0,1,6,TA,1252,CBlock,1032.0,1.0,11,12,1320.0,72,96,14.0,119.55,1032,1,119000,12.0,72,140000.0,145097
NAmes,5,1950,264.0,2,6,Gd,1337,CBlock,572.0,2.0,13,14,836.0,16,0,14.0,119.55,1337,1,141500,12.0,16,140000.0,145097
NAmes,6,1955,377.0,2,6,Gd,1661,CBlock,992.0,2.0,12,12,1369.0,26,178,18.0,119.55,1661,1,165500,12.0,26,140000.0,145097
NAmes,5,1953,312.0,1,6,TA,1036,CBlock,1036.0,1.0,10,12,1348.0,69,0,14.0,119.55,1036,1,112900,12.0,69,140000.0,145097
NAmes,7,1965,492.0,1,6,Gd,1820,CBlock,864.0,2.0,13,12,1356.0,34,273,20.0,119.55,902,1,201800,12.0,34,140000.0,145097
NAmes,6,1961,504.0,2,6,TA,1362,CBlock,1362.0,2.5,11,12,1866.0,61,0,14.0,119.55,1362,1,163000,12.0,61,140000.0,145097
NAmes,5,1961,456.0,2,6,TA,1144,CBlock,1144.0,2.0,11,12,1600.0,61,0,14.0,119.55,1144,1,139950,12.0,61,140000.0,145097
NAmes,6,1962,462.0,2,8,Gd,1537,CBlock,1319.0,2.5,15,16,1781.0,17,0,14.0,119.55,1537,1,174000,12.0,17,140000.0,145097
NAmes,6,1962,296.0,1,6,TA,1431,CBlock,1099.0,1.5,11,12,1395.0,60,0,22.0,119.55,1431,1,165000,12.0,60,140000.0,145097
NAmes,6,1966,480.0,2,8,Gd,1988,CBlock,1104.0,2.5,13,16,1584.0,23,0,14.0,119.55,1104,2,227000,12.0,23,140000.0,145097
NAmes,5,1955,260.0,2,6,TA,1098,CBlock,1098.0,2.0,12,12,1358.0,67,0,14.0,119.55,1098,1,135000,12.0,67,140000.0,145097
NAmes,5,1963,336.0,2,6,TA,1144,CBlock,1144.0,2.5,10,12,1480.0,59,0,14.0,119.55,1144,1,124000,12.0,59,140000.0,145097
NAmes,5,1962,506.0,2,6,TA,1283,CBlock,931.0,2.0,12,14,1437.0,42,0,14.0,119.55,1283,1,140000,12.0,42,140000.0,145097
NAmes,5,1957,292.0,2,6,TA,1176,CBlock,1176.0,2.0,9,12,1468.0,65,95,14.0,119.55,1176,1,136500,12.0,65,140000.0,145097
NAmes,5,1959,480.0,3,6,Gd,1440,CBlock,1248.0,3.0,12,12,1728.0,24,256,14.0,119.55,1440,2,185000,12.0,24,140000.0,145097
NAmes,6,1958,433.0,2,6,TA,1261,CBlock,1261.0,2.0,12,12,1694.0,64,288,14.0,119.55,1261,1,163000,12.0,64,140000.0,145097
NAmes,6,1958,441.0,2,6,TA,1570,CBlock,1395.0,2.0,12,12,1836.0,64,0,14.0,119.55,1570,1,166800,12.0,64,140000.0,145097
NAmes,6,1956,297.0,2,6,TA,1196,CBlock,1196.0,2.0,11,12,1493.0,66,0,16.0,119.55,1196,1,139000,12.0,66,140000.0,145097
NAmes,6,1957,458.0,2,6,TA,1392,CBlock,1392.0,2.5,11,12,1850.0,65,192,14.0,119.55,1392,1,166000,12.0,65,140000.0,145097
NAmes,6,1958,288.0,1,6,TA,1080,CBlock,1080.0,1.0,13,14,1368.0,64,130,14.0,119.55,1080,1,136000,12.0,64,140000.0,145097
NAmes,5,1956,384.0,2,6,TA,1104,CBlock,1104.0,2.0,10,12,1488.0,64,0,14.0,119.55,1104,1,133000,12.0,64,140000.0,145097
NAmes,5,1952,240.0,2,6,Gd,882,CBlock,720.0,2.0,11,12,960.0,70,0,14.0,119.55,882,1,116000,12.0,70,140000.0,145097
NAmes,5,1953,636.0,1,6,TA,1152,CBlock,1152.0,1.5,11,12,1788.0,69,0,14.0,119.55,1152,1,137500,12.0,69,140000.0,145097
NAmes,5,1953,400.0,1,6,TA,950,PConc,984.0,1.0,10,12,1384.0,69,0,14.0,119.55,950,1,130000,12.0,69,140000.0,145097
NAmes,6,1957,540.0,2,6,TA,1790,CBlock,998.0,2.0,11,12,1538.0,65,0,14.0,119.55,1790,2,180000,12.0,65,140000.0,145097
NAmes,5,1951,840.0,2,6,TA,952,CBlock,952.0,2.0,12,12,1792.0,71,0,16.0,119.55,952,1,139000,12.0,71,140000.0,145097
NAmes,5,1953,240.0,1,6,TA,773,CBlock,773.0,1.0,10,12,1013.0,69,0,14.0,119.55,773,1,110000,12.0,69,140000.0,145097
NAmes,5,1957,301.0,2,6,TA,1764,BrkTil,0.0,2.5,8,12,301.0,40,0,14.0,119.55,1764,2,100000,12.0,40,140000.0,145097
NAmes,5,1947,336.0,1,6,TA,1216,CBlock,832.0,1.0,10,12,1168.0,72,102,14.0,119.55,832,1,118500,12.0,72,140000.0,145097
NAmes,5,1957,484.0,2,6,TA,1824,CBlock,1824.0,2.0,10,12,2308.0,65,0,14.0,119.55,1824,2,146000,12.0,65,140000.0,145097
NAmes,5,1945,288.0,2,6,TA,1558,CBlock,913.0,2.5,11,12,1201.0,72,0,14.0,119.55,1048,1,140000,12.0,72,140000.0,145097
NAmes,6,1962,490.0,1,6,TA,1716,CBlock,858.0,1.5,12,12,1348.0,60,120,14.0,119.55,858,1,171000,12.0,60,140000.0,145097
NAmes,5,1968,372.0,1,6,TA,1044,CBlock,912.0,2.0,11,12,1284.0,54,0,14.0,119.55,1044,1,139000,12.0,54,140000.0,145097
NAmes,7,1958,495.0,1,6,TA,1312,CBlock,1312.0,1.5,14,12,1807.0,21,144,14.0,119.55,1312,1,186000,12.0,21,140000.0,145097
NAmes,6,1960,352.0,2,6,TA,1253,CBlock,1253.0,2.5,11,12,1605.0,62,176,14.0,119.55,1253,1,157000,12.0,62,140000.0,145097
NAmes,6,1960,401.0,2,6,TA,1081,CBlock,1081.0,2.0,12,12,1482.0,29,0,20.0,119.55,1081,1,148000,12.0,29,140000.0,145097
NAmes,7,1960,505.0,3,6,Gd,2069,CBlock,585.0,3.0,14,12,1090.0,15,0,22.0,119.55,2069,2,242000,12.0,15,140000.0,145097
NAmes,5,1953,414.0,1,8,Gd,910,Stone,105.0,1.0,12,14,519.0,26,150,18.0,119.55,910,1,116000,12.0,26,140000.0,145097
NAmes,5,1951,576.0,1,6,TA,876,CBlock,876.0,1.0,12,12,1452.0,71,0,12.0,119.55,876,1,94000,12.0,71,140000.0,145097
NAmes,5,1950,420.0,1,6,TA,1048,CBlock,0.0,1.0,10,12,420.0,72,0,14.0,119.55,1048,1,98300,12.0,72,140000.0,145097
NAmes,5,1960,404.0,2,6,TA,1507,CBlock,1075.0,2.0,10,12,1479.0,62,0,14.0,119.55,1507,2,127000,12.0,62,140000.0,145097
NAmes,5,1959,311.0,2,6,Gd,1256,PConc,1256.0,2.5,11,12,1567.0,63,0,14.0,119.55,1256,1,159000,12.0,63,140000.0,145097
NAmes,5,1962,299.0,1,6,TA,1027,CBlock,1027.0,1.5,10,12,1326.0,60,0,14.0,119.55,1027,1,125900,12.0,60,140000.0,145097
NAmes,5,1960,308.0,1,6,TA,1269,CBlock,1269.0,1.5,11,12,1577.0,62,0,14.0,119.55,1269,1,155000,12.0,62,140000.0,145097
NAmes,6,1948,576.0,2,6,TA,1320,CBlock,768.0,2.0,12,12,1344.0,72,0,14.0,119.55,819,2,138000,12.0,72,140000.0,145097
NAmes,6,1954,280.0,2,6,TA,984,CBlock,936.0,2.0,13,12,1216.0,68,0,14.0,119.55,984,1,112500,12.0,68,140000.0,145097
NAmes,6,1954,528.0,1,6,Gd,832,CBlock,832.0,1.0,12,12,1360.0,68,0,14.0,119.55,832,1,105500,12.0,68,140000.0,145097
NAmes,6,1954,240.0,1,6,TA,1278,CBlock,854.0,1.0,11,12,1094.0,68,0,14.0,119.55,854,1,127500,12.0,68,140000.0,145097
NAmes,5,1961,0.0,2,6,TA,1800,CBlock,1800.0,2.0,10,12,1800.0,61,0,18.0,119.55,1800,2,130000,,61,140000.0,145097
NAmes,5,1955,480.0,1,6,TA,1588,CBlock,768.0,1.5,11,14,1248.0,55,0,16.0,119.55,1024,1,150000,12.0,55,140000.0,145097
NAmes,5,1954,350.0,1,6,TA,825,CBlock,825.0,1.5,12,12,1175.0,68,0,14.0,119.55,825,1,109500,12.0,68,140000.0,145097
NAmes,6,1963,483.0,2,6,TA,1796,CBlock,780.0,2.5,11,12,1263.0,59,0,14.0,119.55,983,1,140000,12.0,59,140000.0,145097
NAmes,6,1964,442.0,2,6,TA,1611,CBlock,780.0,2.5,12,12,1222.0,58,189,20.0,119.55,798,1,167900,12.0,58,140000.0,145097
NAmes,5,1963,264.0,1,6,TA,1117,CBlock,1117.0,1.0,10,12,1381.0,59,0,14.0,119.55,1117,1,136870,12.0,59,140000.0,145097
NAmes,6,1971,525.0,2,6,TA,1587,CBlock,1587.0,2.0,12,12,2112.0,51,0,14.0,119.55,1587,2,167300,12.0,51,140000.0,145097
NAmes,7,1970,526.0,2,6,TA,1277,CBlock,1277.0,2.0,12,14,1803.0,52,176,22.0,119.55,1277,1,167000,12.0,52,140000.0,145097
NAmes,7,1973,516.0,3,6,TA,2223,CBlock,2223.0,3.0,13,14,2739.0,49,0,22.0,119.55,2223,2,244000,12.0,49,140000.0,145097
NAmes,8,1970,621.0,3,8,Gd,2217,PConc,2217.0,3.0,14,16,2838.0,52,224,22.0,119.55,2217,2,268000,12.0,52,140000.0,145097
NAmes,5,1971,288.0,1,6,TA,1109,CBlock,372.0,1.5,12,12,660.0,17,0,18.0,119.55,576,1,139000,12.0,17,140000.0,145097
NAmes,6,1971,576.0,2,6,TA,981,CBlock,981.0,2.5,11,12,1557.0,51,40,14.0,119.55,981,1,143250,12.0,51,140000.0,145097
NAmes,7,1972,484.0,2,6,Gd,1479,CBlock,725.0,2.5,16,12,1209.0,18,0,14.0,119.55,725,1,184000,12.0,18,140000.0,145097
NAmes,5,1970,576.0,2,6,TA,1422,CBlock,925.0,2.0,11,12,1501.0,32,0,14.0,119.55,1422,1,155000,12.0,32,140000.0,145097
NAmes,5,1970,368.0,1,6,Ex,914,CBlock,914.0,1.0,10,12,1282.0,20,0,14.0,119.55,914,1,133000,14.0,20,140000.0,145097
NAmes,5,1971,280.0,1,6,TA,950,CBlock,950.0,1.0,10,12,1230.0,51,0,14.0,119.55,950,1,119500,12.0,51,140000.0,145097
NAmes,4,1971,480.0,1,6,TA,872,CBlock,858.0,1.0,9,12,1338.0,51,0,14.0,119.55,872,1,123000,12.0,51,140000.0,145097
NAmes,4,1971,684.0,1,6,TA,858,CBlock,858.0,1.0,10,12,1542.0,51,0,14.0,119.55,858,1,110000,12.0,51,140000.0,145097
NAmes,4,1961,270.0,1,6,TA,914,BrkTil,914.0,1.0,11,14,1184.0,61,0,14.0,119.55,914,1,128000,10.0,61,140000.0,145097
NAmes,4,1971,528.0,1,6,TA,864,PConc,864.0,1.0,10,12,1392.0,51,0,14.0,119.55,864,1,120500,12.0,51,140000.0,145097
NAmes,7,1998,367.0,2,6,TA,767,PConc,723.0,2.0,12,12,1090.0,24,0,20.0,119.55,767,1,133000,12.0,24,140000.0,145097
NAmes,6,2001,511.0,2,8,Gd,1337,PConc,1337.0,2.0,11,14,1848.0,21,0,18.0,119.55,1337,2,155000,12.0,21,140000.0,145097
NAmes,6,1997,522.0,3,8,Gd,1337,PConc,1405.0,3.0,11,14,1927.0,24,0,16.0,119.55,1337,2,177000,12.0,24,140000.0,145097
NAmes,5,1966,360.0,2,6,TA,988,CBlock,988.0,2.0,11,12,1348.0,56,0,14.0,119.55,988,1,129250,12.0,56,140000.0,145097
NAmes,5,1967,308.0,2,6,Gd,1107,CBlock,949.0,2.0,11,12,1257.0,29,0,14.0,119.55,1107,1,127000,12.0,29,140000.0,145097
NAmes,5,1967,318.0,2,6,TA,1214,CBlock,1214.0,2.0,10,12,1532.0,55,0,14.0,119.55,1214,2,143000,12.0,55,140000.0,145097
NAmes,5,1965,515.0,2,6,TA,1073,CBlock,1073.0,2.5,12,12,1588.0,57,0,14.0,119.55,1073,1,156000,12.0,57,140000.0,145097
NAmes,5,1958,484.0,2,6,TA,1344,CBlock,1024.0,2.0,10,12,1508.0,39,0,14.0,119.55,1344,1,144000,12.0,39,140000.0,145097
NAmes,5,1964,352.0,2,6,TA,1728,CBlock,1728.0,2.5,9,12,2080.0,58,0,14.0,119.55,1728,2,119000,12.0,58,140000.0,145097
NAmes,4,1964,530.0,2,6,TA,1224,Slab,0.0,2.0,9,12,530.0,58,0,14.0,119.55,1224,2,103000,12.0,58,140000.0,145097
NAmes,5,1960,286.0,1,6,TA,1422,CBlock,978.0,1.0,10,12,1264.0,44,36,14.0,119.55,1422,1,139900,12.0,44,140000.0,145097
NAmes,6,1960,301.0,1,6,TA,958,CBlock,958.0,1.0,14,14,1259.0,24,0,16.0,119.55,958,1,151500,12.0,24,140000.0,145097
NAmes,5,1960,461.0,1,6,TA,1065,CBlock,1065.0,1.5,10,12,1526.0,62,0,14.0,119.55,1065,1,126500,12.0,62,140000.0,145097
NAmes,6,1958,264.0,1,6,TA,1138,CBlock,588.0,1.5,14,14,852.0,64,0,18.0,119.55,1138,1,145000,12.0,64,140000.0,145097
NAmes,5,1958,297.0,1,6,TA,912,CBlock,912.0,1.5,12,12,1209.0,37,0,14.0,119.55,912,1,120000,12.0,37,140000.0,145097
NAmes,5,1956,396.0,1,6,Gd,1074,CBlock,894.0,1.0,10,12,1290.0,66,0,14.0,119.55,1074,1,124000,12.0,66,140000.0,145097
NAmes,5,1959,294.0,1,6,TA,882,Slab,0.0,1.0,12,12,294.0,63,0,14.0,119.55,882,1,106500,12.0,63,140000.0,145097
NAmes,5,1961,440.0,2,6,TA,1187,CBlock,864.0,2.0,10,12,1304.0,61,0,14.0,119.55,1187,1,140500,12.0,61,140000.0,145097
NAmes,5,1961,784.0,1,6,TA,964,CBlock,964.0,1.0,12,14,1748.0,61,0,14.0,119.55,964,1,137500,12.0,61,140000.0,145097
NAmes,5,1960,312.0,1,6,TA,894,CBlock,894.0,1.0,12,12,1206.0,62,0,14.0,119.55,894,1,117600,12.0,62,140000.0,145097
NAmes,7,1966,440.0,2,6,TA,1200,CBlock,1174.0,2.5,13,12,1614.0,56,0,14.0,119.55,1200,2,163500,12.0,56,140000.0,145097
NAmes,6,1965,440.0,2,6,TA,1042,CBlock,1042.0,2.0,11,12,1482.0,57,0,20.0,119.55,1042,2,161000,12.0,57,140000.0,145097
NAmes,6,1964,309.0,2,6,Gd,1302,CBlock,1302.0,2.5,13,12,1611.0,31,0,22.0,119.55,1302,2,158000,12.0,31,140000.0,145097
NAmes,6,1964,539.0,2,6,TA,2154,CBlock,845.0,2.5,13,14,1384.0,25,161,14.0,119.55,845,2,224500,12.0,25,140000.0,145097
NAmes,6,1964,286.0,1,6,TA,1374,CBlock,1130.0,1.5,11,12,1416.0,58,84,14.0,119.55,1374,1,147000,12.0,58,140000.0,145097
NAmes,6,1959,510.0,2,6,Gd,1652,CBlock,1592.0,2.5,13,14,2102.0,31,201,16.0,119.55,1652,1,200000,12.0,31,140000.0,145097
NAmes,6,1960,572.0,1,6,Gd,1429,CBlock,1144.0,1.5,12,12,1716.0,35,0,14.0,119.55,1429,1,181900,12.0,35,140000.0,145097
NAmes,5,1959,624.0,2,6,Gd,1327,CBlock,1063.0,2.0,11,12,1687.0,20,0,14.0,119.55,1327,1,150750,12.0,20,140000.0,145097
NAmes,4,1962,462.0,2,6,TA,1224,Slab,0.0,2.0,9,12,462.0,60,0,14.0,119.55,1224,2,101800,12.0,60,140000.0,145097
NAmes,6,1950,306.0,1,6,Gd,932,CBlock,932.0,1.0,11,12,1238.0,72,214,14.0,119.55,932,1,124000,12.0,72,140000.0,145097
NAmes,5,1940,512.0,1,6,TA,908,PConc,822.0,1.0,12,12,1334.0,26,192,14.0,119.55,908,1,138500,12.0,26,140000.0,145097
NAmes,6,1964,540.0,1,6,TA,1977,CBlock,816.0,2.0,12,12,1356.0,44,0,14.0,119.55,1127,1,165000,12.0,44,140000.0,145097
NAmes,5,1955,288.0,2,6,TA,1150,CBlock,1078.0,2.0,11,14,1366.0,67,175,14.0,119.55,1150,1,144000,12.0,67,140000.0,145097
NAmes,5,1948,400.0,2,6,TA,1920,CBlock,928.0,2.0,10,12,1328.0,72,0,14.0,119.55,928,2,137000,10.0,72,140000.0,145097
NAmes,5,1941,240.0,2,6,TA,1376,CBlock,768.0,2.0,10,12,1008.0,72,0,14.0,119.55,968,1,105000,12.0,72,140000.0,145097
NAmes,5,1942,312.0,1,6,Gd,1644,CBlock,728.0,1.5,12,12,1040.0,27,0,14.0,119.55,888,1,146500,12.0,27,140000.0,145097
NAmes,5,1968,792.0,2,6,TA,1560,CBlock,1560.0,2.0,10,12,2352.0,54,0,14.0,119.55,1560,2,126000,12.0,54,140000.0,145097
NAmes,5,1966,432.0,2,6,TA,1280,CBlock,793.0,2.5,11,12,1225.0,56,0,18.0,119.55,1280,2,175000,12.0,56,140000.0,145097
NAmes,6,1961,525.0,2,6,TA,1254,CBlock,1218.0,2.0,11,12,1743.0,61,168,18.0,119.55,1254,1,158500,12.0,61,140000.0,145097
NAmes,5,1958,275.0,1,6,TA,912,CBlock,912.0,1.0,10,12,1187.0,64,0,14.0,119.55,912,1,114500,12.0,64,140000.0,145097
NAmes,5,1958,315.0,1,6,TA,1524,CBlock,874.0,1.5,10,12,1189.0,64,0,14.0,119.55,874,1,144000,12.0,64,140000.0,145097
NAmes,6,1965,596.0,2,6,TA,2380,CBlock,1021.0,2.5,11,14,1617.0,43,0,16.0,119.55,1465,2,129000,12.0,43,140000.0,145097
NAmes,6,1957,315.0,2,6,Gd,936,CBlock,936.0,2.0,13,12,1251.0,23,0,14.0,119.55,936,1,141000,12.0,23,140000.0,145097
NAmes,5,1956,308.0,2,6,Fa,1008,CBlock,1008.0,2.0,11,12,1316.0,66,0,14.0,119.55,1008,1,131000,12.0,66,140000.0,145097
NAmes,5,1963,692.0,2,6,Gd,1053,CBlock,1053.0,2.0,12,12,1745.0,59,109,14.0,119.55,1053,1,142100,12.0,59,140000.0,145097
NAmes,5,1958,308.0,2,6,TA,1056,CBlock,1056.0,2.0,11,12,1364.0,30,0,14.0,119.55,1056,1,139000,12.0,30,140000.0,145097
NAmes,6,1958,301.0,1,6,TA,1442,CBlock,1442.0,1.5,12,12,1743.0,64,275,14.0,119.55,1442,1,157900,12.0,64,140000.0,145097
NAmes,5,1954,260.0,1,6,TA,1056,CBlock,1056.0,1.5,12,12,1316.0,17,0,14.0,119.55,1056,1,139400,12.0,17,140000.0,145097
NAmes,6,1957,336.0,1,6,TA,1244,CBlock,1244.0,1.5,12,12,1580.0,65,0,14.0,119.55,1244,1,150000,12.0,65,140000.0,145097
NAmes,5,1960,336.0,1,6,TA,1144,CBlock,1144.0,1.0,10,12,1480.0,62,0,14.0,119.55,1144,1,120000,12.0,62,140000.0,145097
NAmes,6,1957,464.0,1,6,TA,1721,CBlock,1331.0,1.0,12,12,1795.0,53,0,14.0,119.55,1721,1,174850,12.0,53,140000.0,145097
NAmes,5,1957,308.0,2,6,TA,922,CBlock,922.0,2.0,10,12,1230.0,65,0,14.0,119.55,922,1,116000,12.0,65,140000.0,145097
NAmes,5,1956,286.0,2,6,TA,1048,CBlock,1048.0,2.0,10,12,1334.0,66,192,14.0,119.55,1048,1,135000,12.0,66,140000.0,145097
NAmes,6,1970,484.0,2,6,TA,1657,CBlock,1657.0,2.5,9,12,2141.0,52,147,16.0,119.55,1657,2,163500,12.0,52,140000.0,145097
NAmes,5,1955,310.0,1,6,TA,1411,CBlock,1204.0,1.0,11,12,1514.0,47,0,18.0,119.55,1411,1,130000,12.0,47,140000.0,145097
NAmes,5,1955,336.0,2,6,TA,1216,CBlock,1216.0,2.0,10,12,1552.0,67,0,14.0,119.55,1216,1,129500,12.0,67,140000.0,145097
NAmes,5,1953,336.0,1,6,Ex,1154,CBlock,864.0,1.5,14,16,1200.0,16,0,14.0,119.55,1154,1,142000,12.0,16,140000.0,145097
NAmes,5,1958,484.0,2,6,TA,1560,CBlock,1560.0,2.0,10,12,2044.0,64,0,14.0,119.55,1560,2,128600,12.0,64,140000.0,145097
NAmes,6,1952,410.0,1,6,TA,948,CBlock,948.0,1.0,12,12,1358.0,70,0,14.0,119.55,948,1,125000,12.0,70,140000.0,145097
NAmes,6,1953,293.0,1,6,TA,1040,CBlock,1040.0,1.5,13,12,1333.0,69,0,14.0,119.55,1040,1,136000,12.0,69,140000.0,145097
NAmes,5,1953,240.0,2,6,Gd,1008,CBlock,1008.0,2.0,12,12,1248.0,16,0,14.0,119.55,1008,1,134500,12.0,16,140000.0,145097
NAmes,5,1956,252.0,2,6,Gd,925,CBlock,925.0,2.0,13,14,1177.0,19,0,14.0,119.55,925,1,127000,12.0,19,140000.0,145097
NAmes,5,1955,572.0,1,6,TA,1360,CBlock,384.0,1.0,10,12,956.0,67,0,14.0,119.55,1360,1,130000,12.0,67,140000.0,145097
NAmes,4,1955,352.0,2,6,Fa,1540,PConc,1190.0,2.0,8,12,1542.0,67,0,14.0,119.55,1040,1,115000,12.0,67,140000.0,145097
NAmes,5,1955,390.0,2,6,TA,925,CBlock,923.0,2.0,10,14,1313.0,67,0,14.0,119.55,925,1,116900,12.0,67,140000.0,145097
NAmes,5,1956,252.0,1,6,TA,928,CBlock,928.0,1.0,12,12,1180.0,22,156,16.0,119.55,928,1,132000,12.0,22,140000.0,145097
NAmes,4,1953,280.0,2,6,TA,1647,CBlock,1105.0,2.0,10,12,1385.0,69,0,14.0,119.55,1647,1,153000,12.0,69,140000.0,145097
NAmes,5,1949,576.0,1,6,Gd,893,CBlock,845.0,1.5,12,12,1421.0,19,0,14.0,119.55,893,1,135000,12.0,19,140000.0,145097
NAmes,5,1953,371.0,2,6,TA,1728,CBlock,1216.0,2.0,11,12,1587.0,18,0,12.0,119.55,1216,1,156000,12.0,18,140000.0,145097
NAmes,5,1935,1200.0,3,6,Gd,3086,BrkTil,666.0,3.5,9,12,1866.0,15,446,12.0,119.55,1308,3,301600,12.0,15,140000.0,145097
NAmes,7,1963,276.0,2,6,TA,1651,CBlock,725.0,2.5,12,12,1001.0,23,165,18.0,119.55,1035,2,172000,12.0,23,140000.0,145097
NAmes,5,1961,240.0,1,6,TA,888,CBlock,920.0,1.5,12,12,1160.0,61,0,14.0,119.55,888,1,120000,12.0,61,140000.0,145097
NAmes,6,1968,288.0,2,6,TA,952,CBlock,952.0,2.0,12,12,1240.0,54,0,16.0,119.55,952,1,128500,12.0,54,140000.0,145097
NAmes,5,1969,504.0,1,6,Fa,2080,PConc,1040.0,2.5,10,12,1544.0,53,0,20.0,119.55,1040,1,135000,12.0,53,140000.0,145097
NAmes,5,1949,576.0,1,6,TA,924,CBlock,672.0,1.0,12,14,1248.0,16,0,16.0,119.55,672,1,122900,12.0,16,140000.0,145097
NAmes,6,1948,240.0,1,6,TA,1082,CBlock,1082.0,1.0,11,12,1322.0,72,0,12.0,119.55,1082,1,119200,12.0,72,140000.0,145097
NAmes,6,1949,315.0,2,6,TA,1846,CBlock,1040.0,2.0,12,12,1355.0,72,0,16.0,119.55,1168,2,143000,12.0,72,140000.0,145097
NAmes,5,1950,276.0,1,6,TA,988,CBlock,876.0,1.0,12,12,1152.0,72,0,14.0,119.55,988,1,119000,12.0,72,140000.0,145097
NAmes,5,1950,357.0,1,6,TA,1238,CBlock,864.0,1.5,8,12,1221.0,72,0,14.0,119.55,1238,1,102000,12.0,72,140000.0,145097
NAmes,5,1950,720.0,2,6,Gd,864,CBlock,864.0,2.0,13,12,1584.0,20,0,14.0,119.55,864,1,129000,12.0,20,140000.0,145097
NAmes,5,1960,254.0,1,6,TA,1134,CBlock,1010.0,1.0,12,12,1264.0,20,0,14.0,119.55,1134,1,135000,12.0,20,140000.0,145097
NAmes,5,1959,286.0,2,6,Gd,1040,CBlock,1040.0,2.0,12,12,1326.0,19,0,14.0,119.55,1040,1,152000,12.0,19,140000.0,145097
NAmes,5,1958,338.0,1,6,TA,1170,CBlock,1170.0,1.5,11,12,1508.0,64,225,14.0,119.55,1170,1,140000,12.0,64,140000.0,145097
NAmes,5,1960,324.0,2,6,TA,1242,CBlock,1242.0,2.5,10,12,1566.0,62,0,14.0,119.55,1242,1,152000,12.0,62,140000.0,145097
NAmes,5,1960,351.0,2,6,TA,1377,CBlock,1377.0,2.0,10,12,1728.0,62,0,14.0,119.55,1377,1,156500,12.0,62,140000.0,145097
NAmes,5,1961,0.0,2,6,TA,1800,CBlock,1800.0,2.0,9,12,1800.0,61,0,14.0,119.55,1800,2,141000,,61,140000.0,145097
NAmes,5,1961,300.0,1,6,TA,925,Slab,0.0,1.0,11,12,300.0,61,0,14.0,119.55,925,1,99000,12.0,61,140000.0,145097
NAmes,6,1964,440.0,2,6,Gd,1851,CBlock,822.0,2.5,14,12,1262.0,29,0,20.0,119.55,1020,2,187000,12.0,29,140000.0,145097
NAmes,5,1962,264.0,2,6,TA,1812,CBlock,864.0,2.0,10,12,1128.0,60,0,14.0,119.55,876,2,169500,12.0,60,140000.0,145097
