MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,TotalFullBath,TotalHalfBath,Total Bath,Overall,Exter,Garage,Surface_sup,Renovation,Surface_sup_ext,Bsmt,SalePrice_m2,Saleprice_m2_quartier,Saleprice_med_quartier,Saleprice_mean_quartier
20,RL,119.0,10895,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,6,8,CBlock,6.0,6.0,2.0,Rec,648.0,Unf,0.0,324.0,972.0,GasA,TA,Y,SBrkr,972,0,0,972,0.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1955.0,Unf,1.0,305.0,6.0,6.0,Y,0,0,205,0,0,0,0,6,2010,WD ,Normal,122500,1.0,0.0,1.0,11,14,12.0,1277.0,67,205,14.0,126.02880658436214,119.55,140000.0,145097
190,RL,70.0,13587,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,6,6,CBlock,6.0,6.0,6.0,Rec,532.0,Unf,0.0,456.0,988.0,GasA,TA,Y,SBrkr,988,0,0,988,1.0,0.0,1,0,2,1,TA,5,Typ,0,Attchd,1958.0,Unf,1.0,264.0,6.0,6.0,Y,0,0,0,0,0,0,0,4,2010,WD ,Abnorml,119000,2.0,0.0,2.0,10,12,12.0,1252.0,64,0,18.0,120.44534412955466,119.55,140000.0,145097
20,RL,68.0,7922,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,6,8,CBlock,6.0,6.0,2.0,GLQ,731.0,Unf,0.0,326.0,1057.0,GasA,TA,Y,SBrkr,1057,0,0,1057,1.0,0.0,1,0,3,1,Gd,5,Typ,0,Detchd,1953.0,Unf,1.0,246.0,6.0,6.0,Y,0,52,0,0,0,0,0,1,2010,WD ,Abnorml,109000,2.0,0.0,2.0,12,14,12.0,1303.0,15,0,14.0,103.12204351939451,119.55,140000.0,145097
30,RL,65.0,7898,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1920,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,6,6,BrkTil,6.0,6.0,2.0,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Gd,Y,SBrkr,985,0,0,985,0.0,1.0,1,0,2,1,TA,4,Typ,0,Detchd,1989.0,Unf,2.0,676.0,6.0,6.0,N,0,0,0,0,0,0,0,4,2010,WD ,Normal,105000,1.0,1.0,1.5,11,12,12.0,1252.0,28,0,14.0,106.5989847715736,119.55,140000.0,145097
20,RL,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,6,6,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,827,0,0,827,0.0,0.0,1,0,2,1,TA,5,Mod,1,Detchd,1967.0,Unf,1.0,392.0,6.0,6.0,Y,0,0,0,0,0,0,0,4,2010,WD ,Normal,107500,1.0,0.0,1.0,12,12,12.0,392.0,15,0,,129.98790810157195,119.55,140000.0,145097
20,RL,85.0,10200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,6,6,CBlock,6.0,6.0,2.0,ALQ,320.0,BLQ,362.0,404.0,1086.0,GasA,Gd,Y,SBrkr,1086,0,0,1086,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1989.0,Unf,2.0,490.0,6.0,6.0,Y,0,0,0,0,0,0,0,5,2010,WD ,Normal,144900,2.0,0.0,2.0,12,12,12.0,1576.0,19,0,14.0,133.4254143646409,119.55,140000.0,145097
20,RL,74.0,5868,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,6,6,CBlock,6.0,6.0,2.0,BLQ,248.0,Rec,240.0,448.0,936.0,GasA,Ex,Y,SBrkr,936,0,0,936,1.0,0.0,1,0,2,1,TA,4,Typ,0,Attchd,1956.0,Fin,1.0,308.0,6.0,6.0,Y,0,0,80,0,160,0,0,5,2010,WD ,Normal,129000,2.0,0.0,2.0,12,12,12.0,1244.0,22,240,14.0,137.82051282051282,119.55,140000.0,145097
50,RL,78.0,17503,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,6,6,CBlock,6.0,6.0,2.0,Unf,0.0,Unf,0.0,912.0,912.0,GasA,TA,Y,SBrkr,912,546,0,1458,0.0,1.0,1,0,3,1,TA,6,Typ,1,Attchd,1948.0,Unf,1.0,330.0,6.0,6.0,Y,192,0,0,0,0,0,0,1,2010,WD ,Abnorml,97500,1.0,1.0,1.5,11,12,12.0,1242.0,72,0,14.0,66.8724279835391,119.55,140000.0,145097
20,RL,,9830,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,6,8,CBlock,6.0,6.0,2.0,ALQ,72.0,Rec,258.0,733.0,1063.0,GasA,Ex,Y,SBrkr,1287,0,0,1287,1.0,0.0,1,0,3,1,Gd,7,Typ,1,Detchd,1997.0,Fin,2.0,576.0,6.0,6.0,Y,364,17,0,0,182,0,0,3,2010,WD ,Normal,162000,2.0,0.0,2.0,12,14,12.0,1639.0,16,182,14.0,125.87412587412588,119.55,140000.0,145097
80,RL,96.0,11275,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosN,Norm,1Fam,SLvl,7,7,1967,2007,Mansard,WdShake,Wd Sdng,Wd Sdng,BrkFace,300.0,8,8,CBlock,8.0,6.0,2.0,Unf,0.0,Unf,0.0,710.0,710.0,GasA,Ex,Y,SBrkr,1898,1080,0,2978,0.0,0.0,2,1,5,1,Gd,11,Typ,1,BuiltIn,1961.0,Fin,2.0,564.0,6.0,6.0,Y,240,0,0,0,0,0,0,6,2010,WD ,Normal,242000,2.0,1.0,2.5,14,16,12.0,1274.0,15,0,16.0,81.26259234385493,119.55,140000.0,145097
50,RL,60.0,8064,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,8,1948,2004,Gable,CompShg,WdShing,Wd Shng,None,0.0,6,6,CBlock,6.0,6.0,2.0,ALQ,481.0,Rec,174.0,161.0,816.0,GasA,TA,Y,SBrkr,816,408,0,1224,1.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1950.0,Unf,1.0,280.0,6.0,6.0,Y,414,0,0,0,0,0,0,5,2010,WD ,Normal,132000,2.0,0.0,2.0,14,12,12.0,1096.0,18,0,14.0,107.84313725490196,119.55,140000.0,145097
20,RL,75.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,6,6,CBlock,6.0,6.0,2.0,LwQ,340.0,Rec,906.0,0.0,1246.0,GasA,Ex,Y,SBrkr,1246,0,0,1246,1.0,0.0,1,1,3,1,Gd,6,Typ,0,Attchd,1959.0,RFn,1.0,305.0,6.0,6.0,Y,218,0,0,0,0,0,0,5,2010,WD ,Normal,154000,2.0,1.0,2.5,12,12,12.0,1551.0,28,0,14.0,123.59550561797752,119.55,140000.0,145097
50,RL,71.0,8520,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,4,1952,1952,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,6,4,CBlock,6.0,6.0,2.0,Rec,507.0,Unf,0.0,403.0,910.0,GasA,Fa,Y,SBrkr,910,475,0,1385,0.0,0.0,2,0,4,1,TA,6,Typ,0,Detchd,2000.0,Unf,2.0,720.0,6.0,6.0,Y,0,0,0,0,0,0,0,6,2010,WD ,Normal,166000,2.0,0.0,2.0,9,10,12.0,1630.0,70,0,14.0,119.85559566787003,119.55,140000.0,145097
20,RL,60.0,7200,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,6,6,CBlock,6.0,6.0,4.0,BLQ,234.0,Rec,486.0,180.0,900.0,GasA,TA,Y,SBrkr,900,0,0,900,0.0,1.0,1,0,3,1,Gd,5,Typ,0,Detchd,2005.0,Unf,2.0,576.0,6.0,6.0,Y,222,32,0,0,0,0,0,5,2010,WD ,Normal,134800,1.0,1.0,1.5,12,12,12.0,1476.0,22,0,16.0,149.77777777777777,119.55,140000.0,145097
20,RL,87.0,10000,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261.0,6,6,CBlock,6.0,6.0,2.0,Unf,0.0,Unf,0.0,1116.0,1116.0,GasA,TA,Y,SBrkr,1116,0,0,1116,0.0,0.0,1,1,3,1,TA,5,Typ,0,Attchd,1962.0,Unf,2.0,440.0,6.0,6.0,Y,0,0,0,0,385,0,0,2,2010,WD ,Normal,160000,1.0,1.0,1.5,12,12,12.0,1556.0,60,385,14.0,143.36917562724014,119.55,140000.0,145097
20,RL,81.0,7635,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,6,6,CBlock,6.0,6.0,2.0,Rec,588.0,LwQ,350.0,237.0,1175.0,GasA,Ex,Y,SBrkr,1175,0,0,1175,0.0,0.0,1,1,3,1,TA,6,Typ,0,Detchd,1960.0,RFn,2.0,484.0,6.0,6.0,Y,0,0,0,0,0,0,0,6,2010,WD ,Normal,148000,1.0,1.0,1.5,11,12,12.0,1659.0,62,0,14.0,125.95744680851064,119.55,140000.0,145097
20,RL,80.0,9760,Pave,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,6,6,CBlock,6.0,6.0,8.0,BLQ,717.0,LwQ,263.0,415.0,1395.0,GasA,TA,Y,SBrkr,1395,0,0,1395,1.0,0.0,1,0,2,1,TA,7,Min1,1,Attchd,1963.0,RFn,2.0,440.0,6.0,6.0,Y,657,0,113,0,240,0,0,5,2010,WD ,Normal,192000,2.0,0.0,2.0,13,12,12.0,1835.0,38,353,20.0,137.63440860215053,119.55,140000.0,145097
60,RL,70.0,7700,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,6,6,CBlock,6.0,6.0,2.0,Unf,0.0,Unf,0.0,756.0,756.0,GasA,TA,Y,SBrkr,1051,788,0,1839,0.0,0.0,1,1,4,1,TA,7,Typ,1,Attchd,1966.0,Unf,2.0,442.0,6.0,6.0,Y,0,124,216,0,0,0,0,6,2010,WD ,Normal,155000,1.0,1.0,1.5,11,12,12.0,1198.0,56,216,14.0,84.28493746601414,119.55,140000.0,145097
20,RL,74.0,13008,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,6,6,CBlock,4.0,4.0,2.0,Rec,564.0,Unf,0.0,318.0,882.0,GasA,TA,Y,SBrkr,882,0,0,882,0.0,0.0,1,0,2,1,TA,5,Typ,0,Attchd,1956.0,Unf,1.0,502.0,6.0,6.0,Y,0,0,0,0,0,0,0,10,2009,WD ,Normal,124500,1.0,0.0,1.0,11,12,12.0,1384.0,66,0,10.0,141.156462585034,119.55,140000.0,145097
20,RL,85.0,10200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,Plywood,Plywood,BrkFace,440.0,6,6,CBlock,6.0,6.0,2.0,LwQ,844.0,Unf,0.0,590.0,1434.0,GasA,TA,Y,SBrkr,1434,0,0,1434,1.0,0.0,2,0,4,1,TA,7,Typ,1,Attchd,1974.0,RFn,2.0,528.0,6.0,6.0,Y,80,21,0,0,0,0,0,6,2009,WD ,Normal,157000,3.0,0.0,3.0,11,12,12.0,1962.0,48,0,14.0,109.48396094839609,119.55,140000.0,145097
80,RL,75.0,13860,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,8,7,1972,1995,Gable,CompShg,Plywood,Wd Sdng,None,0.0,8,6,CBlock,8.0,6.0,8.0,GLQ,1410.0,Unf,0.0,542.0,1952.0,GasA,Gd,Y,SBrkr,2000,704,0,2704,1.0,0.0,2,1,4,1,Ex,9,Typ,3,Attchd,1972.0,Fin,2.0,538.0,6.0,6.0,Y,269,111,0,0,0,0,0,7,2009,WD ,Normal,345000,3.0,1.0,3.5,15,14,12.0,2490.0,27,0,22.0,127.58875739644971,119.55,140000.0,145097
90,RL,60.0,9000,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,1974,Gable,CompShg,VinylSd,VinylSd,None,0.0,6,6,CBlock,8.0,6.0,2.0,Unf,0.0,Unf,0.0,896.0,896.0,GasA,TA,Y,SBrkr,896,896,0,1792,0.0,0.0,2,2,4,2,TA,8,Typ,0,,,,0.0,0.0,,,Y,32,45,0,0,0,0,0,9,2009,WD ,Normal,136000,2.0,2.0,3.0,10,12,,896.0,48,0,16.0,75.89285714285714,119.55,140000.0,145097
20,RL,,8750,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,6,6,CBlock,6.0,6.0,2.0,BLQ,828.0,Unf,0.0,174.0,1002.0,GasA,TA,Y,SBrkr,1002,0,0,1002,1.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1973.0,Unf,2.0,902.0,6.0,6.0,Y,0,0,0,0,0,0,0,8,2009,WD ,Normal,148500,2.0,0.0,2.0,11,12,12.0,1904.0,52,0,14.0,148.20359281437126,119.55,140000.0,145097
20,RL,61.0,7930,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,2005,Gable,CompShg,Plywood,Plywood,None,0.0,6,6,CBlock,6.0,6.0,2.0,GLQ,439.0,LwQ,472.0,115.0,1026.0,GasA,Gd,Y,SBrkr,1026,0,0,1026,1.0,0.0,1,0,3,1,Gd,5,Typ,0,Detchd,1969.0,RFn,2.0,440.0,6.0,6.0,Y,171,48,0,0,0,0,0,7,2009,WD ,Normal,156000,2.0,0.0,2.0,14,12,12.0,1466.0,17,0,14.0,152.046783625731,119.55,140000.0,145097
20,RL,,7830,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,0.0,6,6,CBlock,6.0,6.0,2.0,Unf,0.0,Unf,0.0,1180.0,1180.0,GasA,TA,Y,SBrkr,1180,0,0,1180,0.0,0.0,1,1,2,1,TA,6,Typ,0,Attchd,1970.0,RFn,2.0,477.0,6.0,6.0,Y,0,45,0,0,0,0,0,3,2009,COD,Normal,128000,1.0,1.0,1.5,10,12,12.0,1657.0,52,0,14.0,108.47457627118644,119.55,140000.0,145097
20,RL,,8510,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1971,1971,Gable,CompShg,Plywood,Plywood,BrkFace,178.0,6,6,CBlock,8.0,6.0,2.0,ALQ,500.0,Unf,0.0,543.0,1043.0,GasA,Ex,Y,SBrkr,1050,0,0,1050,1.0,0.0,1,1,3,1,TA,6,Typ,0,Attchd,1971.0,Unf,1.0,336.0,6.0,6.0,Y,0,0,0,0,0,0,0,7,2009,WD ,Normal,143000,2.0,1.0,2.5,12,12,12.0,1379.0,51,0,16.0,136.1904761904762,119.55,140000.0,145097
20,RL,60.0,7038,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,VinylSd,VinylSd,None,0.0,6,6,CBlock,6.0,6.0,2.0,ALQ,726.0,Unf,0.0,138.0,864.0,GasA,TA,Y,SBrkr,864,0,0,864,1.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,2001.0,Unf,2.0,576.0,6.0,6.0,Y,210,0,0,0,0,0,0,9,2009,WD ,Abnorml,76500,2.0,0.0,2.0,10,12,12.0,1440.0,52,0,14.0,88.54166666666667,119.55,140000.0,145097
20,RL,60.0,6960,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,None,0.0,6,6,CBlock,6.0,6.0,2.0,ALQ,375.0,BLQ,239.0,250.0,864.0,GasA,TA,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,Gd,5,Typ,0,Detchd,1989.0,Unf,2.0,660.0,6.0,6.0,Y,96,0,0,0,0,0,500,11,2009,WD ,Normal,120500,1.0,0.0,1.0,10,12,12.0,1524.0,52,0,14.0,139.46759259259258,119.55,140000.0,145097
20,RL,70.0,8120,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,6,8,CBlock,6.0,6.0,2.0,ALQ,191.0,Unf,0.0,673.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1994.0,Unf,2.0,463.0,6.0,6.0,Y,0,0,0,0,0,0,0,7,2009,WD ,Normal,124500,1.0,0.0,1.0,11,14,12.0,1327.0,52,0,14.0,144.09722222222223,119.55,140000.0,145097
20,RL,70.0,10500,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,6,6,CBlock,6.0,6.0,2.0,ALQ,524.0,LwQ,180.0,160.0,864.0,GasA,Gd,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1989.0,Unf,2.0,576.0,6.0,6.0,Y,216,0,0,0,0,0,0,3,2009,WD ,Abnorml,97000,1.0,0.0,1.0,10,12,12.0,1440.0,51,0,14.0,112.26851851851852,119.55,140000.0,145097
20,RL,60.0,9000,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,6,8,CBlock,6.0,6.0,2.0,ALQ,240.0,Unf,0.0,624.0,864.0,GasA,Gd,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1986.0,Unf,2.0,576.0,6.0,6.0,Y,200,0,0,0,0,0,0,7,2009,WD ,Normal,130000,1.0,0.0,1.0,11,14,12.0,1440.0,16,0,14.0,150.46296296296296,119.55,140000.0,145097
20,RL,65.0,7150,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,60.0,6,6,CBlock,6.0,6.0,2.0,BLQ,432.0,Unf,0.0,460.0,892.0,GasA,TA,Y,SBrkr,892,0,0,892,0.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1967.0,RFn,1.0,288.0,6.0,6.0,Y,0,0,0,0,0,0,0,7,2009,WD ,Normal,100000,1.0,0.0,1.0,10,12,12.0,1180.0,55,0,14.0,112.10762331838565,119.55,140000.0,145097
20,RL,,10710,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1966,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,165.0,8,6,PConc,6.0,6.0,2.0,BLQ,644.0,Unf,0.0,220.0,864.0,GasA,Ex,Y,SBrkr,1120,0,0,1120,0.0,1.0,1,0,3,1,TA,5,Typ,1,Attchd,1966.0,RFn,2.0,656.0,6.0,6.0,Y,0,162,0,0,0,0,1200,7,2009,WD ,Normal,148800,1.0,1.0,1.5,12,14,12.0,1520.0,18,0,14.0,132.85714285714286,119.55,140000.0,145097
20,RL,62.0,7130,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,6,6,PConc,6.0,6.0,2.0,BLQ,648.0,Unf,0.0,216.0,864.0,GasA,TA,Y,SBrkr,864,0,0,864,0.0,1.0,1,0,2,1,TA,5,Typ,0,Attchd,1967.0,Fin,1.0,312.0,6.0,6.0,Y,0,0,0,0,0,0,0,6,2009,WD ,Normal,130000,1.0,1.0,1.5,11,12,12.0,1176.0,55,0,14.0,150.46296296296296,119.55,140000.0,145097
20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Hip,CompShg,HdBoard,HdBoard,None,0.0,6,6,CBlock,6.0,6.0,2.0,Unf,0.0,Unf,0.0,1568.0,1568.0,GasA,TA,Y,SBrkr,1568,0,0,1568,0.0,0.0,1,1,3,1,TA,7,Typ,0,Attchd,1967.0,Unf,2.0,440.0,6.0,6.0,Y,160,40,0,0,0,0,0,3,2009,COD,Normal,143000,1.0,1.0,1.5,10,12,12.0,2008.0,55,0,14.0,91.19897959183673,119.55,140000.0,145097
20,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,6,6,CBlock,6.0,6.0,2.0,BLQ,338.0,Rec,466.0,121.0,925.0,GasA,Ex,Y,SBrkr,925,0,0,925,0.0,1.0,1,0,2,1,TA,5,Typ,0,Detchd,1965.0,Unf,1.0,429.0,6.0,6.0,Y,0,0,0,0,0,0,0,7,2009,WD ,Normal,117500,1.0,1.0,1.5,11,12,12.0,1354.0,57,0,14.0,127.02702702702703,119.55,140000.0,145097
20,RL,60.0,7436,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1960,1960,Gable,CompShg,VinylSd,VinylSd,None,0.0,6,6,CBlock,6.0,6.0,2.0,ALQ,734.0,Unf,0.0,160.0,894.0,GasA,Gd,Y,SBrkr,894,0,0,894,1.0,0.0,1,0,2,1,TA,5,Typ,1,Detchd,1988.0,Unf,2.0,396.0,6.0,6.0,Y,0,0,0,360,0,0,0,8,2009,WD ,Normal,141500,2.0,0.0,2.0,11,12,12.0,1290.0,62,0,14.0,158.27740492170022,119.55,140000.0,145097
20,RL,65.0,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1959,Hip,CompShg,MetalSd,MetalSd,None,0.0,6,6,CBlock,6.0,6.0,2.0,BLQ,403.0,Unf,0.0,461.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1960.0,Unf,1.0,308.0,6.0,6.0,Y,0,0,0,0,0,0,0,9,2009,WD ,Normal,118000,1.0,0.0,1.0,12,12,12.0,1172.0,63,0,14.0,136.57407407407408,119.55,140000.0,145097
20,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,6,6,CBlock,6.0,6.0,2.0,Rec,612.0,Unf,0.0,252.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,2008.0,Unf,1.0,300.0,10.0,10.0,Y,0,0,0,0,0,0,450,10,2009,WD ,Normal,127500,1.0,0.0,1.0,12,12,20.0,1164.0,63,0,14.0,147.56944444444446,119.55,140000.0,145097
20,RL,,9450,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,160.0,6,6,CBlock,6.0,6.0,2.0,BLQ,775.0,Unf,0.0,265.0,1040.0,GasA,TA,Y,SBrkr,1362,0,0,1362,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1982.0,RFn,3.0,768.0,6.0,6.0,Y,0,0,84,0,0,0,0,5,2009,WD ,Normal,140000,2.0,0.0,2.0,9,12,12.0,1808.0,65,84,14.0,102.79001468428781,119.55,140000.0,145097
20,RL,,13495,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,70.0,6,8,CBlock,6.0,6.0,2.0,BLQ,625.0,LwQ,201.0,222.0,1048.0,GasA,Fa,Y,SBrkr,1728,0,0,1728,1.0,0.0,2,0,3,1,TA,7,Min1,1,Detchd,1956.0,Unf,2.0,576.0,6.0,6.0,Y,0,99,0,0,0,0,0,7,2009,WD ,Normal,177625,3.0,0.0,3.0,11,14,12.0,1624.0,66,0,14.0,102.79224537037037,119.55,140000.0,145097
90,RL,85.0,11475,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,6,6,CBlock,6.0,6.0,2.0,Unf,0.0,Unf,0.0,1584.0,1584.0,GasA,TA,Y,SBrkr,1776,0,0,1776,1.0,0.0,2,0,4,2,TA,9,Typ,0,Detchd,1968.0,Unf,3.0,888.0,6.0,6.0,Y,0,25,0,0,0,0,0,7,2009,COD,Abnorml,110000,3.0,0.0,3.0,10,12,12.0,2472.0,64,0,14.0,61.93693693693694,119.55,140000.0,145097
